id,ct_bciinsc,inscricao,potencial_construtivo,renda,dist_via_principal,dist_via_secundaria,dist_polo_padrao,dist_polo_valoriz,dist_polo_desvaloriz,area,predicao
10224685,01.26.012.1410,1260121410,0,1590.65,3045.13,402.57,224.01,2051.42,2425.38,400,667.63
10224686,01.26.012.1048,1260121048,0,1585.02,3058.92,406.01,216.46,2062.74,2437.78,400,667.88
10224687,01.26.012.1453,1260121453,0,1607.04,3031.97,518.78,325.86,1958.26,2459.82,400,664.64
10224688,01.26.012.1391,1260121391,0,1608.91,3048.36,547.65,361.48,1956.0,2484.42,400,664.81
10224689,01.26.012.1462,1260121462,0,1603.02,3080.15,554.27,350.48,1982.25,2512.47,400,663.68
10224690,01.26.012.1395,1260121395,0,1608.91,3066.56,551.22,355.42,1970.72,2500.46,400,664.34
10224691,01.26.012.1430,1260121430,0,1598.37,3038.44,443.28,264.21,2015.57,2435.8,400,671.07
10224692,01.26.012.1451,1260121451,0,1608.9,3026.98,480.35,299.38,1973.89,2440.82,400,658.31
10224693,01.26.012.1420,1260121420,0,1592.64,3057.54,442.72,250.52,2031.02,2450.89,400,670.32
10224694,01.26.012.1450,1260121450,0,1600.72,3026.07,472.31,283.86,1996.51,2436.96,400,659.48
10224695,01.26.012.1024,1260121024,0,1584.67,3074.09,417.83,219.43,2046.88,2454.38,400,668.75
10224696,01.26.012.3006,1260123006,0,1659.21,2923.03,603.74,476.13,1809.66,2402.22,400,656.99
10224697,01.26.012.3021,1260123021,0,1657.66,2920.16,589.16,463.97,1817.6,2392.97,400,652.76
10224698,01.26.012.3076,1260123076,0,1654.15,2909.42,534.61,419.86,1838.41,2361.71,400,653.36
10224699,01.26.012.3655,1260123655,0,1700.22,2802.86,574.6,362.65,1741.68,2286.24,400,644.59
10224700,01.26.012.3041,1260123041,0,1655.97,2916.42,570.58,448.92,1827.43,2381.94,400,653.62
10224701,01.26.012.2901,1260122901,0,1664.83,2941.44,708.87,528.94,1751.8,2458.99,400,656.89
10224702,01.26.012.3719,1260123719,0,1690.68,2793.58,621.16,382.36,1648.61,2316.22,400,648.42
10224703,01.26.012.3697,1260123697,0,1712.41,2770.57,602.34,340.68,1683.73,2268.39,400,643.1
10224704,01.26.012.3682,1260123682,0,1711.12,2781.01,592.63,347.83,1705.02,2274.14,400,643.55
10224705,01.26.012.2991,1260122991,0,1660.61,2925.45,620.6,487.94,1799.28,2409.84,400,660.23
10224706,01.26.012.3668,1260123668,0,1703.32,2792.49,583.66,355.69,1722.5,2280.55,400,643.04
10224707,01.26.012.3630,1260123630,0,1686.59,2819.2,553.63,371.72,1758.53,2292.63,400,648.41
10224708,01.26.012.3644,1260123644,0,1694.15,2811.02,564.24,367.43,1739.66,2289.87,400,645.93
10224709,01.26.012.3620,1260123620,0,1677.49,2823.63,543.55,370.58,1781.83,2289.97,400,648.21
10224710,01.27.002.1650,1270021650,0,1634.94,3049.96,1150.38,638.38,1455.83,1953.79,400,544.91
10224711,01.26.012.4190,1260124190,0,1723.83,2706.81,798.99,377.8,1455.07,2259.83,400,517.79
10224740,01.26.012.2271,1260122271,0,1646.89,3008.41,807.89,619.02,1742.86,2461.13,400,544.2
10224741,01.26.012.4498,1260124498,0,1638.53,2985.49,1125.62,695.53,1430.99,1983.04,400,527.85
10224742,01.26.012.2855,1260122855,0,1666.76,2955.89,781.67,564.33,1713.26,2460.45,400,548.64
10224712,01.26.019.0425,1260190425,0,1862.45,2001.28,678.99,79.09,1181.86,1680.31,400,732.89
10224713,01.26.012.3680,1260123680,0,1702.14,2754.61,746.53,389.15,1556.71,2324.31,400,579.83
10224714,01.26.012.3683,1260123683,0,1709.67,2750.18,790.34,399.15,1533.2,2331.38,400,513.86
10224715,01.26.012.2850,1260122850,0,1666.08,2950.19,752.98,549.95,1728.79,2484.23,400,587.04
10224716,01.26.012.2886,1260122886,0,1666.08,2947.48,739.46,543.24,1736.32,2476.39,400,656.43
10224717,01.26.012.2871,1260122871,0,1665.52,2944.39,724.17,535.86,1743.51,2467.5,400,654.09
10224718,01.26.012.3669,1260123669,0,1693.41,2790.31,693.76,392.69,1608.47,2329.2,400,636.84
10224719,01.26.012.2121,1260122121,0,1649.37,2978.28,657.55,500.71,1820.54,2469.4,400,651.15
10224720,01.26.012.2106,1260122106,0,1648.24,2975.37,642.0,486.62,1828.13,2460.8,400,652.62
10224756,01.26.012.2305,1260122305,0,1646.94,3012.2,823.74,627.89,1735.62,2447.51,400,542.87
10224721,01.26.012.2961,1260122961,0,1661.88,2931.25,648.96,503.61,1782.35,2428.36,400,659.62
10224722,01.26.012.2976,1260122976,0,1661.88,2928.48,634.17,496.27,1790.26,2419.64,400,660.2
10224723,01.26.012.2091,1260122091,0,1646.96,2972.55,626.69,473.62,1836.52,2452.39,400,653.4
10224724,01.26.012.2076,1260122076,0,1645.55,2969.84,611.62,460.27,1844.88,2444.16,400,654.08
10224725,01.26.012.2046,1260122046,0,1644.0,2964.55,582.03,434.11,1861.38,2428.03,400,654.32
10224726,01.26.012.2061,1260122061,0,1645.55,2967.14,596.72,447.78,1853.18,2436.0,400,654.62
10224727,01.26.012.2031,1260122031,0,1642.32,2962.01,567.24,421.47,1869.56,2420.06,400,654.79
10224728,01.26.012.2211,1260122211,0,1645.93,2996.19,745.45,577.57,1773.74,2515.72,400,619.47
10224729,01.26.012.2196,1260122196,0,1645.34,2993.26,730.66,564.52,1781.81,2510.95,400,659.84
10224730,01.26.012.2166,1260122166,0,1644.61,2987.28,701.28,538.74,1797.63,2494.31,400,654.83
10224731,01.26.012.2369,1260122369,0,1643.75,2984.19,686.91,526.55,1805.2,2485.98,400,654.99
10224732,01.26.012.2916,1260122916,0,1663.99,2939.15,693.75,523.44,1759.89,2452.27,400,657.13
10224733,01.26.012.2181,1260122181,0,1644.61,2990.21,715.54,551.12,1789.98,2502.52,400,652.63
10224734,01.26.012.2931,1260122931,0,1663.99,2936.55,678.2,517.08,1766.38,2444.54,400,657.37
10224735,01.26.012.2136,1260122136,0,1649.37,2981.07,671.79,513.28,1812.66,2477.37,400,649.01
10224736,01.26.012.2946,1260122946,0,1663.0,2933.77,663.48,510.11,1773.97,2436.14,400,658.57
10224737,01.26.012.2256,1260122256,0,1646.71,3004.84,791.91,610.47,1750.26,2474.85,400,548.05
10224738,01.26.012.2830,1260122830,0,1666.89,2959.53,798.66,573.7,1705.43,2446.54,400,547.5
10224739,01.26.012.2796,1260122796,0,1665.99,2963.05,814.67,582.71,1625.6,2293.91,400,534.1
10224745,01.26.012.2241,1260122241,0,1646.39,2999.26,761.03,591.66,1765.9,2502.4,400,555.44
10224746,01.26.012.1461,1260121461,0,1609.17,3078.17,635.93,431.69,1928.17,2542.97,400,658.55
10224747,01.26.012.1466,1260121466,0,1607.82,3076.04,622.17,418.47,1935.36,2535.87,400,658.74
10224748,01.26.012.1470,1260121470,0,1619.85,3045.69,616.64,430.09,1911.9,2509.2,400,659.18
10224749,01.26.012.1465,1260121465,0,1607.82,3074.31,608.45,405.31,1942.96,2529.1,400,660.43
10224750,01.26.012.1469,1260121469,0,1618.34,3043.55,602.6,417.19,1917.73,2501.96,400,660.08
10224751,01.26.012.1473,1260121473,0,1606.34,3072.29,594.6,392.08,1950.95,2522.05,400,665.4
10224752,01.26.012.1467,1260121467,0,1616.71,3039.59,575.71,393.25,1933.48,2488.22,400,660.8
10224753,01.26.012.1464,1260121464,0,1604.74,3070.98,582.76,380.89,1958.76,2517.21,400,665.32
10224754,01.26.012.1468,1260121468,0,1618.34,3041.45,588.57,404.33,1925.58,2494.77,400,659.81
10224755,01.26.012.2319,1260122319,0,1646.85,3016.05,839.6,636.99,1728.46,2433.84,400,543.52
10224781,01.16.074.4252,1160744252,0,1806.49,2128.37,110.95,119.09,416.13,1409.23,400,816.56
10224757,01.26.012.0713,1260120713,0,1534.17,3081.72,300.63,10.8,1896.65,2469.1,400,662.54
10224758,01.26.012.1476,1260121476,0,1611.5,3084.69,675.01,468.77,1907.51,2563.56,400,656.28
10224759,01.26.012.1478,1260121478,0,1623.62,3047.59,663.6,474.11,1876.87,2529.16,400,657.54
10224760,01.26.012.1472,1260121472,0,1622.49,3044.59,647.67,459.23,1886.63,2520.46,400,658.33
10224761,01.26.012.1477,1260121477,0,1610.4,3083.28,662.68,456.38,1914.33,2559.47,400,657.07
10224762,01.26.012.1471,1260121471,0,1621.24,3041.37,627.18,439.83,1894.96,2510.91,400,658.29
10224763,01.26.012.1475,1260121475,0,1610.4,3080.5,649.42,444.02,1923.64,2550.14,400,657.9
10224764,01.26.012.1389,1260121389,0,1639.91,2992.91,555.61,392.47,1706.48,2339.28,400,665.57
10224765,01.26.012.2354,1260122354,0,1646.26,3028.13,887.12,665.93,1707.64,2392.97,400,542.82
10224766,01.26.012.1460,1260121460,0,1621.72,3038.47,567.74,371.57,1738.88,2357.72,400,669.67
10224767,01.26.012.2360,1260122360,0,1645.77,3032.33,902.99,676.05,1698.82,2375.05,400,543.89
10224768,01.26.012.4492,1260124492,0,1598.29,2769.76,885.48,504.54,1406.34,2014.95,400,515.82
10224769,01.27.002.1610,1270021610,0,1555.01,3098.66,1171.43,582.48,1478.13,1916.77,400,543.27
10224770,01.26.012.2389,1260122389,0,1644.38,3037.98,923.94,689.7,1673.13,2320.42,400,546.37
10224771,01.26.012.2339,1260122339,0,1646.62,3024.01,871.26,656.01,1714.48,2406.59,400,542.56
10224772,01.26.012.2324,1260122324,0,1646.85,3020.01,855.25,646.4,1721.43,2420.24,400,545.33
10224845,01.16.074.4752,1160744752,0,1768.05,2239.35,187.41,196.0,499.5,1353.63,400,752.95
10224773,01.16.074.4165,1160744165,0,1847.33,2065.45,94.48,104.05,404.1,1488.84,400,820.82
10224774,01.16.074.4068,1160744068,0,1848.0,2137.43,172.06,180.21,479.08,1505.75,400,752.8
10224775,01.16.074.4067,1160744067,0,1850.92,2122.85,157.88,166.33,465.28,1504.72,400,748.93
10224776,01.16.074.4066,1160744066,0,1850.92,2108.28,143.7,152.45,451.56,1503.84,400,769.93
10224777,01.16.074.4642,1160744642,0,1788.7,2151.8,112.73,121.94,420.6,1369.88,400,820.78
10224778,01.16.074.4650,1160744650,0,1786.48,2176.12,134.62,143.77,443.01,1371.56,400,822.74
10224779,01.16.074.4327,1160744327,0,1797.59,2140.13,113.25,121.89,418.83,1394.03,400,821.39
10224780,01.16.074.4328,1160744328,0,1792.86,2184.3,155.78,165.18,462.73,1398.3,400,751.04
10224988,01.27.003.5651,1270035651,0,1519.97,2797.51,455.75,457.48,909.66,965.36,400,812.38
10224782,01.16.074.4251,1160744251,0,1812.89,2154.22,145.38,153.58,450.66,1429.08,400,751.61
10224783,01.16.074.4223,1160744223,0,1826.78,2107.7,106.47,114.63,412.13,1440.09,400,812.11
10224784,01.16.074.4195,1160744195,0,1833.18,2123.67,138.46,146.62,444.1,1464.73,400,777.55
10224785,01.16.074.4202,1160744202,0,1835.77,2112.73,124.29,132.37,430.1,1463.87,400,818.84
10224786,01.16.074.5206,1160745206,0,1725.27,2222.46,105.14,119.3,426.8,1232.0,400,768.58
10224787,01.16.074.4880,1160744880,0,1777.68,2166.87,111.07,119.88,421.04,1345.95,400,815.62
10224788,01.16.076.0925,1160760925,0,1746.12,2151.66,55.11,75.25,370.05,1247.44,400,914.67
10224789,01.16.074.5132,1160745132,0,1751.38,2192.62,108.67,121.65,423.43,1293.47,400,814.35
10224790,01.16.074.4940,1160744940,0,1770.94,2171.81,110.2,118.89,421.82,1328.56,400,816.5
10224791,01.16.074.5121,1160745121,0,1760.13,2187.63,109.14,119.88,423.46,1304.46,400,812.84
10224792,01.16.074.4949,1160744949,0,1768.9,2195.22,133.04,141.93,446.64,1330.63,400,822.6
10224793,01.16.074.4870,1160744870,0,1777.68,2162.21,111.59,120.62,420.55,1356.41,400,815.58
10224794,01.16.076.0915,1160760915,0,1728.44,2170.26,55.07,73.16,373.69,1230.35,400,874.24
10224795,01.16.074.4347,1160744347,0,1792.86,2189.31,160.95,170.35,467.95,1398.78,400,749.27
10224796,01.16.074.4253,1160744253,0,1810.27,2169.0,157.14,165.97,462.93,1417.07,400,745.92
10224797,01.16.074.4070,1160744070,0,1841.81,2166.61,200.3,208.09,506.74,1507.88,400,750.66
10224798,01.16.074.4201,1160744201,0,1824.71,2184.95,198.35,206.76,503.71,1469.54,400,744.98
10224799,01.16.074.4069,1160744069,0,1844.96,2152.02,186.21,194.11,492.91,1506.84,400,753.46
10224800,01.16.074.4256,1160744256,0,1807.54,2199.64,187.25,196.31,493.37,1420.1,400,747.19
10224801,01.16.074.4071,1160744071,0,1841.81,2181.19,214.38,222.21,520.63,1509.07,400,756.46
10224802,01.16.074.4196,1160744196,0,1827.65,2155.1,169.21,177.55,474.65,1466.58,400,745.36
10224803,01.16.074.4199,1160744199,0,1827.65,2170.39,183.93,192.34,489.34,1468.0,400,745.87
10224804,01.16.074.4806,1160744806,0,1773.09,2213.58,160.84,169.46,472.45,1350.58,400,745.92
10224805,01.16.074.4885,1160744885,0,1775.44,2203.36,147.4,156.07,458.76,1349.24,400,749.3
10224806,01.16.074.4675,1160744675,0,1781.7,2218.08,177.72,186.75,486.74,1375.91,400,752.73
10224807,01.16.074.4872,1160744872,0,1775.44,2195.97,144.94,153.83,454.92,1359.11,400,765.49
10224808,01.16.074.4665,1160744665,0,1784.15,2194.19,153.24,162.34,461.9,1373.27,400,749.83
10224809,01.16.074.4409,1160744409,0,1790.32,2208.38,180.59,189.95,487.76,1400.79,400,755.04
10224810,01.16.074.4408,1160744408,0,1787.67,2221.76,194.58,203.9,501.89,1402.39,400,751.53
10224811,01.16.074.4667,1160744667,0,1781.7,2216.22,175.78,184.82,484.78,1375.68,400,752.62
10224812,01.16.074.4685,1160744685,0,1779.15,2232.82,192.81,201.78,502.05,1377.76,400,752.63
10224813,01.16.074.5186,1160745186,0,1742.65,2204.77,106.47,126.52,423.18,1257.85,400,808.18
10224814,01.16.074.5196,1160745196,0,1733.94,2214.97,106.04,122.19,424.92,1243.74,400,801.15
10224815,01.16.074.5176,1160745176,0,1740.74,2197.49,107.98,124.17,423.47,1277.58,400,809.72
10224816,01.16.074.5124,1160745124,0,1747.3,2228.15,144.77,159.66,459.95,1296.86,400,766.51
10224817,01.16.074.5123,1160745123,0,1755.88,2192.0,109.08,121.38,423.44,1303.2,400,814.17
10224818,01.16.074.5113,1160745113,0,1758.06,2182.36,109.52,119.37,423.66,1313.24,400,816.88
10224819,01.16.074.4973,1160744973,0,1764.48,2227.65,165.79,175.05,479.92,1334.29,400,748.14
10224820,01.16.074.4955,1160744955,0,1766.74,2212.17,149.42,158.48,463.57,1332.35,400,750.32
10224821,01.16.074.4751,1160744751,0,1773.09,2226.44,174.38,182.97,486.23,1352.07,400,750.55
10224822,01.16.074.4012,1160744012,0,1765.76,2582.42,623.29,578.63,929.03,1625.62,400,776.96
10224823,01.16.074.4013,1160744013,0,1765.76,2566.7,607.82,569.14,913.47,1620.17,400,768.01
10224824,01.16.074.4003,1160744003,0,1770.92,2550.98,592.36,559.94,897.91,1614.85,400,765.65
10224825,01.16.074.4015,1160744015,0,1776.04,2535.27,576.89,551.05,882.38,1609.68,400,762.98
10224826,01.16.074.4016,1160744016,0,1781.1,2519.56,561.42,542.49,866.85,1604.66,400,763.91
10224827,01.16.074.4020,1160744020,0,1791.03,2472.45,515.16,518.93,820.4,1590.44,400,766.35
10224828,01.16.074.4021,1160744021,0,1795.89,2456.75,504.71,511.84,809.96,1603.34,400,765.74
10224829,01.16.074.4019,1160744019,0,1786.09,2503.85,545.98,534.28,851.35,1599.77,400,765.82
10224830,01.16.074.7018,1160747018,0,1786.09,2488.15,530.56,526.42,835.87,1595.03,400,764.18
10224831,01.16.074.4205,1160744205,0,1808.35,2276.25,289.1,297.27,594.37,1482.32,400,764.25
10224832,01.16.074.4204,1160744204,0,1811.84,2261.66,274.63,282.74,579.84,1479.92,400,757.87
10224833,01.16.074.4198,1160744198,0,1815.22,2247.09,260.15,268.26,565.34,1477.67,400,756.85
10224834,01.16.074.4072,1160744072,0,1838.53,2195.78,228.52,236.44,534.58,1510.4,400,753.06
10224835,01.16.074.4074,1160744074,0,1831.66,2224.99,256.97,265.06,562.64,1513.52,400,757.35
10224836,01.16.074.4075,1160744075,0,1831.66,2239.59,271.2,279.37,576.75,1515.3,400,758.22
10224837,01.16.074.4197,1160744197,0,1818.49,2201.44,214.77,223.1,520.03,1471.47,400,752.54
10224838,01.16.074.4073,1160744073,0,1835.15,2210.38,242.74,250.74,548.58,1511.89,400,754.86
10224839,01.16.074.4011,1160744011,0,1760.54,2598.15,638.76,588.41,944.62,1631.21,400,777.03
10224840,01.16.074.4407,1160744407,0,1784.91,2236.2,209.12,218.4,516.56,1404.21,400,759.64
10224841,01.16.074.4730,1160744730,0,1773.71,2266.37,227.05,235.88,536.83,1382.18,400,757.36
10224842,01.16.074.4980,1160744980,0,1762.1,2244.16,183.39,192.88,497.52,1336.65,400,751.09
10224843,01.16.074.4437,1160744437,0,1787.29,2265.56,238.96,248.16,546.73,1408.42,400,759.1
10224844,01.16.074.4709,1160744709,0,1776.48,2249.11,209.43,218.33,518.93,1379.8,400,755.9
10224846,01.16.074.4406,1160744406,0,1793.32,2250.86,224.04,233.28,531.64,1406.23,400,759.51
10224847,01.16.074.4255,1160744255,0,1798.67,2244.63,232.67,242.05,539.42,1425.69,400,753.56
10224848,01.16.074.4254,1160744254,0,1801.73,2222.31,209.98,219.21,516.4,1422.83,400,752.37
10224849,01.16.074.5347,1160745347,0,1697.93,2228.22,67.8,80.28,413.08,1123.82,400,828.62
10224850,01.16.076.0550,1160760550,0,1694.74,2176.36,17.09,29.95,350.17,1156.71,400,1101.77
10224851,01.16.076.0530,1160760530,0,1702.23,2190.76,38.29,51.29,371.86,1173.62,400,1039.37
10224852,01.16.076.0835,1160760835,0,1712.2,2154.05,17.14,30.4,341.83,1189.5,400,1115.37
10224853,01.16.076.0500,1160760500,0,1721.01,2144.38,17.15,34.39,338.19,1211.99,400,1132.58
10224854,01.27.001.0058,1270010058,0,1678.5,2302.77,183.75,206.32,519.3,1019.55,400,773.83
10224855,01.17.017.0052,1170170052,0,1631.74,2301.21,55.76,118.23,425.67,1020.73,400,820.11
10224856,01.17.017.0050,1170170050,0,1641.98,2258.91,11.26,91.52,377.63,1022.58,400,1046.59
10224857,01.17.017.0032,1170170032,0,1647.95,2246.71,12.14,67.9,374.56,1037.82,400,1051.13
10224858,01.27.001.0141,1270010141,0,1628.73,2494.9,288.89,320.25,651.07,1081.71,400,815.49
10224859,01.16.076.0753,1160760753,0,1686.08,2186.33,16.84,29.18,353.74,1081.43,400,1088.78
10224860,01.16.074.5352,1160745352,0,1672.71,2251.96,48.38,66.55,398.57,1096.98,400,914.48
10224861,01.16.074.5367,1160745367,0,1659.55,2240.24,16.64,57.84,372.49,1056.33,400,1069.93
10224862,01.16.074.5350,1160745350,0,1654.81,2249.15,39.26,62.37,391.19,1060.17,400,1001.36
10224863,01.17.017.0006,1170170006,0,1624.76,2265.09,10.85,101.87,380.74,977.25,400,1012.35
10224864,01.17.017.0014,1170170014,0,1609.71,2295.07,11.33,148.7,400.36,927.34,400,995.62
10224865,01.27.003.1502,1270031502,0,1578.91,2527.18,232.94,342.17,642.48,937.98,400,789.51
10224866,01.17.017.0057,1170170057,0,1632.82,2260.32,10.85,93.91,378.31,997.83,400,1014.96
10224867,01.17.017.0105,1170170105,0,1601.02,2325.04,11.67,186.51,423.9,904.22,400,956.14
10224868,01.17.017.0010,1170170010,0,1616.77,2279.15,11.09,123.87,389.4,957.35,400,1001.77
10224869,01.27.001.0105,1270010105,0,1625.4,2454.14,243.6,278.42,609.76,1035.66,400,796.2
10224870,01.27.001.0103,1270010103,0,1689.88,2323.93,240.24,264.81,580.38,1033.61,400,778.78
10224871,01.27.001.0108,1270010108,0,1615.83,2489.6,268.08,308.56,635.36,1041.5,400,798.45
10224872,01.27.001.0151,1270010151,0,1695.24,2331.57,281.74,290.5,594.03,1111.19,400,791.3
10224873,01.27.001.0250,1270010250,0,1699.15,2354.59,335.27,344.49,642.71,1166.21,400,776.21
10224874,01.27.001.0356,1270010356,0,1700.11,2372.54,363.08,372.48,669.92,1196.62,400,775.7
10224875,01.27.001.0221,1270010221,0,1708.17,2348.55,318.89,327.87,627.54,1192.99,400,770.56
10224876,01.27.001.0403,1270010403,0,1650.67,2607.5,476.39,489.12,816.42,1256.79,400,785.66
10224877,01.27.001.0395,1270010395,0,1707.49,2388.72,384.5,393.88,691.1,1272.86,400,778.93
10224878,01.27.001.0545,1270010545,0,1664.82,2606.68,492.22,504.6,826.03,1303.61,400,785.49
10224879,01.27.001.0459,1270010459,0,1671.89,2596.82,487.91,500.43,819.26,1312.53,400,785.73
10224880,01.27.001.0900,1270010900,0,1725.74,2402.05,399.39,408.77,706.0,1320.4,400,779.47
10224881,01.27.003.6723,1270036723,0,1571.12,2700.32,436.22,468.03,835.55,1056.2,400,836.2
10224882,01.27.001.0211,1270010211,0,1629.01,2506.41,345.09,359.85,692.17,1083.12,400,827.08
10224883,01.27.001.0288,1270010288,0,1668.95,2351.72,330.77,339.96,638.34,1100.26,400,822.14
10224884,01.27.001.0175,1270010175,0,1674.42,2342.69,303.0,311.64,613.26,1061.27,400,798.21
10224885,01.27.001.0283,1270010283,0,1604.11,2617.79,420.4,452.55,784.41,1104.59,400,834.59
10224886,01.27.001.0247,1270010247,0,1609.37,2588.21,383.83,418.27,749.09,1087.62,400,835.59
10224887,01.27.003.6620,1270036620,0,1580.55,2686.21,438.65,473.85,830.18,1072.86,400,839.72
10224888,01.27.001.0212,1270010212,0,1607.06,2567.51,353.01,392.3,721.17,1073.4,400,822.85
10224889,01.27.001.0139,1270010139,0,1613.75,2517.88,292.48,336.88,662.9,1052.43,400,805.16
10224890,01.27.003.1500,1270031500,0,1573.27,2559.7,267.55,373.45,677.75,952.08,400,796.26
10224891,01.27.003.6528,1270036528,0,1566.97,2658.33,380.75,472.06,784.63,1005.06,400,812.76
10224892,01.27.003.6523,1270036523,0,1562.41,2686.28,410.91,500.64,814.87,1020.79,400,817.54
10224893,01.27.003.6560,1270036560,0,1557.59,2730.97,452.54,469.25,860.46,1044.08,400,821.53
10224894,01.27.003.6561,1270036561,0,1564.34,2720.51,448.91,470.37,852.35,1042.41,400,833.06
10224895,01.27.003.6526,1270036526,0,1564.72,2672.38,395.89,486.4,799.82,1013.23,400,819.09
10224896,01.27.003.7013,1270037013,0,1591.62,2430.85,133.27,245.52,538.77,949.79,400,780.19
10224897,01.27.003.6619,1270036619,0,1576.17,2673.13,419.42,493.04,816.07,1047.92,400,820.35
10224898,01.27.003.6540,1270036540,0,1560.03,2709.69,436.22,490.4,840.22,1034.63,400,832.61
10224899,01.27.001.0400,1270010400,0,1633.38,2652.53,493.11,475.56,845.07,1222.97,400,787.63
10224900,01.27.001.0487,1270010487,0,1626.88,2686.23,526.53,450.2,879.85,1244.81,400,788.7
10224901,01.27.001.0540,1270010540,0,1654.37,2616.83,496.26,508.61,832.72,1292.85,400,788.78
10224902,01.27.001.0525,1270010525,0,1637.08,2656.42,514.1,481.81,859.91,1266.76,400,786.15
10224903,01.27.001.0500,1270010500,0,1626.88,2676.15,522.39,460.53,873.15,1251.87,400,787.41
10224904,01.27.001.0401,1270010401,0,1640.37,2632.91,485.97,496.66,832.65,1239.82,400,785.22
10224905,01.27.001.0513,1270010513,0,1637.08,2666.16,518.2,471.24,866.46,1259.33,400,787.05
10224906,01.27.001.0535,1270010535,0,1654.37,2630.93,502.64,504.21,842.41,1281.56,400,789.79
10224907,01.27.001.0530,1270010530,0,1644.0,2646.27,509.64,492.74,852.99,1274.08,400,792.01
10224908,01.27.001.0330,1270010330,0,1595.7,2657.54,474.1,432.85,834.86,1133.11,400,813.68
10224909,01.27.001.0402,1270010402,0,1592.77,2719.04,505.53,428.98,880.05,1165.17,400,805.0
10224910,01.27.001.0397,1270010397,0,1599.57,2713.42,518.05,418.53,887.28,1184.93,400,801.1
10224911,01.27.001.0398,1270010398,0,1609.44,2692.51,507.91,454.79,870.45,1184.93,400,802.85
10224912,01.27.001.0458,1270010458,0,1606.75,2739.56,560.52,405.38,922.87,1226.1,400,792.32
